72057594037935313;0,2062005;0,3427316;0,8021451;803
72057594037935313;0,2062005;0,3427316;0,8021451;803
72057594037935313;0,2059879;0,3431373;0,8020637;836
72057594037935313;0,2064065;0,3426948;0,8023574;869
72057594037935313;0,2060902;0,3430025;0,8021994;903
72057594037935313;0,205831;0,3433013;0,802019;936
72057594037935313;0,2063119;0,3425608;0,8023604;969
72057594037935313;0,2060517;0,3428177;0,8021296;3
72057594037935313;0,2058288;0,3429058;0,8019819;36
72057594037935313;0,2056155;0,3429726;0,8017837;69
72057594037935313;0,205417;0,3430361;0,8017004;103
72057594037935313;0,2060855;0,3421531;0,8021626;136
72057594037935313;0,2059474;0,3423138;0,8020169;169
72057594037935313;0,2056728;0,34263;0,801821;203
72057594037935313;0,2061407;0,3420554;0,802125;236
72057594037935313;0,2058906;0,3422906;0,8018987;269
72057594037935313;0,2056904;0,3425589;0,8017158;303
72057594037935313;0,2055186;0,3427289;0,8015918;336
72057594037935313;0,2053721;0,3429466;0,8014256;369
72057594037935313;0,2052846;0,3430534;0,8012972;403
72057594037935313;0,2050922;0,3433275;0,8011013;436
72057594037935313;0,2049948;0,3434921;0,8009953;469
72057594037935313;0,2054432;0,3430042;0,8012264;503
72057594037935313;0,2052191;0,3432707;0,8009854;536
72057594037935313;0,2051264;0,3434279;0,8008747;569
72057594037935313;0,2050253;0,3436059;0,8007206;603
72057594037935313;0,2049498;0,343794;0,8005571;636
72057594037935313;0,2049032;0,3438982;0,8003718;669
72057594037935313;0,2048972;0,3440537;0,8002779;703
72057594037935313;0,204952;0,3442501;0,8001947;736
72057594037935313;0,2049695;0,3443907;0,800095;769
72057594037935313;0,205094;0,3446274;0,8000503;803
72057594037935313;0,2052508;0,3448702;0,8000323;836
72057594037935313;0,2065273;0,3441179;0,8007407;869
72057594037935313;0,2069806;0,3452283;0,8012817;903
72057594037935313;0,2095209;0,3450733;0,8038093;936
72057594037935313;0,2134687;0,3468362;0,8095926;969
72057594037935313;0,2176666;0,3514348;0,8179815;3
72057594037935313;0,2226367;0,3584073;0,8317084;36
72057594037935313;0,2266661;0,3709688;0,8491952;69
72057594037935313;0,2316323;0,3840151;0,870549;103
72057594037935313;0,2350011;0,3984184;0,895891;136
72057594037935313;0,2369855;0,4142804;0,9205194;169
72057594037935313;0,238968;0,4332201;0,9540715;203
72057594037935313;0,2390964;0,4503015;0,9900703;236
72057594037935313;0,2364184;0,4641078;1,022554;269
72057594037935313;0,2304696;0,4792247;1,064473;303
72057594037935313;0,2256694;0,4845092;1,0983;336
72057594037935313;0,2188754;0,4867098;1,139452;369
72057594037935313;0,2114155;0,4880787;1,177415;403
72057594037935313;0,2006557;0,4901407;1,217325;436
72057594037935313;0,1896396;0,492454;1,255286;469
72057594037935313;0,1747304;0,4946013;1,29291;503
72057594037935313;0,16612;0,4972933;1,323743;536
72057594037935313;0,155999;0,5000526;1,36073;569
72057594037935313;0,1487379;0,5027583;1,390286;603
72057594037935313;0,1426508;0,5065137;1,424277;636
72057594037935313;0,1385713;0,5075946;1,452467;669
72057594037935313;0,1341027;0,5071388;1,481244;703
72057594037935313;0,1305195;0,5073114;1,509634;736
72057594037935313;0,1282608;0,5061489;1,533263;769
72057594037935313;0,1267436;0,5047863;1,559648;803
72057594037935313;0,125604;0,5025866;1,584296;836
72057594037935313;0,1255673;0,5008086;1,607523;869
72057594037935313;0,1266573;0,499424;1,631968;903
72057594037935313;0,1284607;0,4978325;1,65465;936
72057594037935313;0,1308109;0,4966017;1,67662;969
72057594037935313;0,1332741;0,4953625;1,693371;3
72057594037935313;0,1370879;0,4940609;1,715638;36
72057594037935313;0,1415016;0,4929357;1,73301;69
72057594037935313;0,147153;0,491591;1,752125;103
72057594037935313;0,1533756;0,489131;1,77036;136
72057594037935313;0,1588614;0,4880393;1,78769;169
72057594037935313;0,1649649;0,4861001;1,807866;203
72057594037935313;0,1721624;0,4844013;1,82882;236
72057594037935313;0,1767845;0,4830155;1,84998;269
72057594037935313;0,1822719;0,4843327;1,873733;303
72057594037935313;0,1876263;0,4852164;1,899765;336
72057594037935313;0,1918208;0,4874016;1,918593;369
72057594037935313;0,1956756;0,4890879;1,946779;403
72057594037935313;0,2000355;0,4906364;1,966707;436
72057594037935313;0,2033443;0,4918318;1,991079;469
72057594037935313;0,2063899;0,4940538;2,009945;503
72057594037935313;0,2081464;0,4944143;2,028808;536
72057594037935313;0,2104807;0,4964408;2,044158;569
72057594037935313;0,2134529;0,5015957;2,056936;603
72057594037935313;0,2163361;0,5090221;2,069869;636
72057594037935313;0,2194282;0,5170189;2,076263;669
72057594037935313;0,2248787;0,5247154;2,085943;703
72057594037935313;0,2283877;0,528854;2,091727;736
72057594037935313;0,2319249;0,5319926;2,096056;769
72057594037935313;0,2344558;0,5345316;2,098029;803
72057594037935313;0,2364194;0,5357006;2,09919;836
72057594037935313;0,2378015;0,5356764;2,099699;869
72057594037935313;0,2390827;0,5351164;2,099835;903
72057594037935313;0,2407222;0,5333759;2,099214;936
72057594037935313;0,2417253;0,5296832;2,097858;969
72057594037935313;0,2424211;0,5251065;2,095581;3
72057594037935313;0,2417215;0,5194342;2,090665;36
72057594037935313;0,2392303;0,5116614;2,08364;69
72057594037935313;0,236316;0,5071307;2,081231;103
72057594037935313;0,231867;0,5014035;2,075222;136
72057594037935313;0,226282;0,4953468;2,066177;169
72057594037935313;0,2229312;0,490841;2,059041;203
72057594037935313;0,2190533;0,4892451;2,049612;236
72057594037935313;0,2138544;0,4863434;2,036901;269
72057594037935313;0,2055158;0,4847565;2,026618;303
72057594037935313;0,1935154;0,4844235;2,015973;336
72057594037935313;0,1808133;0,4832877;2,007126;369
72057594037935313;0,1619482;0,4824458;1,995344;403
72057594037935313;0,1441711;0,4810388;1,983918;436
72057594037935313;0,1259798;0,4796459;1,973652;469
72057594037935313;0,1049592;0,4782538;1,962028;503
72057594037935313;0,08438881;0,4774967;1,950843;536
72057594037935313;0,0643215;0,4785101;1,941892;569
72057594037935313;0,04227248;0,4777606;1,931591;603
72057594037935313;0,02412276;0,4784243;1,923168;636
72057594037935313;0,004315644;0,4798105;1,91581;669
72057594037935313;-0,01350525;0,4814738;1,908137;703
72057594037935313;-0,03158794;0,4840447;1,899912;736
72057594037935313;-0,04534277;0,4873074;1,893058;769
72057594037935313;-0,06119727;0,4917412;1,884686;803
72057594037935313;-0,07510115;0,4965394;1,875706;836
72057594037935313;-0,08843981;0,4996583;1,865375;869
72057594037935313;-0,09941276;0,503482;1,856605;903
72057594037935313;-0,1105827;0,5052728;1,845454;936
72057594037935313;-0,1204997;0,5078346;1,833361;969
72057594037935313;-0,129706;0,5097551;1,819276;3
72057594037935313;-0,1368752;0,5101966;1,807445;36
72057594037935313;-0,142813;0,5087001;1,795132;69
72057594037935313;-0,1478158;0,5069366;1,783528;103
72057594037935313;-0,1510772;0,5037893;1,772;136
72057594037935313;-0,1536683;0,5001508;1,760741;169
72057594037935313;-0,1563066;0,4978958;1,750606;203
72057594037935313;-0,1586803;0,496723;1,741749;236
72057594037935313;-0,161458;0,4963301;1,731659;269
72057594037935313;-0,1648952;0,4972024;1,722789;303
72057594037935313;-0,1757689;0,5067067;1,704713;369
72057594037935313;-0,1807317;0,5118541;1,697382;403
72057594037935313;-0,1933245;0,5209992;1,682495;469
72057594037935313;-0,1986533;0,5232989;1,676601;503
72057594037935313;-0,2059683;0,5244713;1,670968;536
72057594037935313;-0,2145755;0,5246264;1,666093;569
72057594037935313;-0,2254726;0,5236927;1,662396;603
72057594037935313;-0,2387661;0,5216938;1,658943;636
72057594037935313;-0,2568807;0,519231;1,657497;669
72057594037935313;-0,2753432;0,5170886;1,657093;703
72057594037935313;-0,2979709;0,5147606;1,658387;736
72057594037935313;-0,3188563;0,5113315;1,66121;769
72057594037935313;-0,3433083;0,5069468;1,666279;803
72057594037935313;-0,3651382;0,5019294;1,669562;836
72057594037935313;-0,3851686;0,4960993;1,673685;869
72057594037935313;-0,4044346;0,4895942;1,677543;903
72057594037935313;-0,4222813;0,4822347;1,679465;936
72057594037935313;-0,4392124;0,4741484;1,68221;969
72057594037935313;-0,45184;0,4669971;1,684441;3
72057594037935313;-0,4631839;0,4597018;1,68593;36
72057594037935313;-0,4735199;0,4515401;1,686404;69
72057594037935313;-0,48321;0,44297;1,687871;103
72057594037935313;-0,4910567;0,4340188;1,688926;136
72057594037935313;-0,4978283;0,4269711;1,690806;169
72057594037935313;-0,5052371;0,4230431;1,691576;203
72057594037935313;-0,5104132;0,4117507;1,694872;236
72057594037935313;-0,5144532;0,410674;1,69524;269
72057594037935313;-0,5173114;0,3994454;1,698085;303
72057594037935313;-0,5189849;0,3931335;1,700694;336
72057594037935313;-0,5187706;0,3889563;1,703334;369
72057594037935313;-0,5167957;0,3832473;1,706813;403
72057594037935313;-0,5125686;0,3776839;1,711943;436
72057594037935313;-0,5055835;0,3726318;1,7183;469
72057594037935313;-0,4954427;0,3681968;1,725771;503
72057594037935313;-0,4803475;0,3642802;1,734194;536
72057594037935313;-0,4637518;0,3620417;1,743686;569
72057594037935313;-0,4478708;0,3597052;1,752098;603
72057594037935313;-0,4256178;0,3575941;1,764284;636
72057594037935313;-0,4041047;0,3552723;1,774382;669
72057594037935313;-0,3781712;0,3532538;1,789026;703
72057594037935313;-0,3548664;0,3536156;1,801187;736
72057594037935313;-0,3286296;0,3510394;1,815414;769
72057594037935313;-0,3013728;0,3495981;1,829056;803
72057594037935313;-0,2712672;0,3498513;1,846534;836
72057594037935313;-0,2413636;0,3483417;1,863561;869
72057594037935313;-0,2075786;0,3475347;1,885498;903
72057594037935313;-0,1783055;0,3470732;1,90046;936
72057594037935313;-0,1406178;0,3477362;1,920993;969
72057594037935313;-0,1078392;0,349059;1,940495;3
72057594037935313;-0,06688721;0,3511722;1,967538;36
72057594037935313;-0,04268858;0,3513506;1,983958;69
72057594037935313;-0,004411774;0,352534;2,008793;103
72057594037935313;0,01974776;0,3539938;2,025962;136
72057594037935313;0,05271555;0,3591137;2,048419;169
72057594037935313;0,07598989;0,3608868;2,061819;203
72057594037935313;0,1065678;0,3644513;2,081771;236
72057594037935313;0,1307152;0,365962;2,096392;269
72057594037935313;0,1588704;0,3691778;2,110221;303
72057594037935313;0,1833801;0,3714173;2,121814;336
72057594037935313;0,2102328;0,3741853;2,133088;369
72057594037935313;0,2433095;0,3773769;2,14487;403
72057594037935313;0,2677797;0,3787177;2,153353;436
72057594037935313;0,2951835;0,3806562;2,15878;469
72057594037935313;0,3282508;0,3814367;2,166481;503
72057594037935313;0,3530256;0,3827546;2,172403;536
